[ 2015-02-11T00:00:37+08:00 ] /thinkphpTest/admin.php/Memo/index | INFO: Tag[ route_check ] --START--
[ 2015-02-11T17:31:28+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000707s ]
[ 2015-02-11T17:31:29+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ route_check ] --START--
[ 2015-02-11T17:31:29+08:00 ] /thinkphpTest/admin.php/ | INFO: Run CheckRoute Behavior [ RunTime:0.001830s ]
[ 2015-02-11T17:31:29+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.002046s ]
[ 2015-02-11T17:31:29+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ app_begin ] --START--
[ 2015-02-11T17:31:29+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001110s ]
[ 2015-02-11T17:31:29+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001240s ]
[ 2015-02-11T17:31:29+08:00 ] /thinkphpTest/admin.php/ | NOTIC: [8] Undefined index:  login_user IndexAction.class.php 第 10 行.
[ 2015-02-11T17:31:29+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_template ] --START--
[ 2015-02-11T17:31:29+08:00 ] /thinkphpTest/admin.php/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000865s ]
[ 2015-02-11T17:31:29+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001038s ]
[ 2015-02-11T17:31:29+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_parse ] --START--
[ 2015-02-11T17:31:29+08:00 ] /thinkphpTest/admin.php/ | NOTIC: [8] Undefined variable: error fb6b3aae07e58719bb4aa97d8ea4810a.php 第 25 行.
[ 2015-02-11T17:31:29+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ParseTemplate Behavior [ RunTime:0.013510s ]
[ 2015-02-11T17:31:29+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013610s ]
[ 2015-02-11T17:31:29+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_filter ] --START--
[ 2015-02-11T17:31:29+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ContentReplace Behavior [ RunTime:0.000447s ]
[ 2015-02-11T17:31:29+08:00 ] /thinkphpTest/admin.php/ | INFO: Run TokenBuild Behavior [ RunTime:0.000513s ]
[ 2015-02-11T17:31:29+08:00 ] /thinkphpTest/admin.php/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000307s ]
[ 2015-02-11T17:31:29+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001453s ]
[ 2015-02-11T17:31:29+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002943s ]
[ 2015-02-11T17:31:29+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_end ] --START--
[ 2015-02-11T17:31:29+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000780s ]
[ 2015-02-11T17:31:29+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000895s ]
[ 2015-02-11T17:31:30+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ route_check ] --START--
[ 2015-02-11T17:31:30+08:00 ] /thinkphpTest/admin.php/ | INFO: Run CheckRoute Behavior [ RunTime:0.001104s ]
[ 2015-02-11T17:31:30+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001242s ]
[ 2015-02-11T17:31:30+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ app_begin ] --START--
[ 2015-02-11T17:31:30+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000680s ]
[ 2015-02-11T17:31:30+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000760s ]
[ 2015-02-11T17:31:30+08:00 ] /thinkphpTest/admin.php/ | NOTIC: [8] Undefined index:  login_user IndexAction.class.php 第 10 行.
[ 2015-02-11T17:31:30+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_template ] --START--
[ 2015-02-11T17:31:30+08:00 ] /thinkphpTest/admin.php/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000454s ]
[ 2015-02-11T17:31:30+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000534s ]
[ 2015-02-11T17:31:30+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_parse ] --START--
[ 2015-02-11T17:31:30+08:00 ] /thinkphpTest/admin.php/ | NOTIC: [8] Undefined variable: error fb6b3aae07e58719bb4aa97d8ea4810a.php 第 25 行.
[ 2015-02-11T17:31:30+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ParseTemplate Behavior [ RunTime:0.014668s ]
[ 2015-02-11T17:31:30+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014760s ]
[ 2015-02-11T17:31:30+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_filter ] --START--
[ 2015-02-11T17:31:30+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ContentReplace Behavior [ RunTime:0.000451s ]
[ 2015-02-11T17:31:30+08:00 ] /thinkphpTest/admin.php/ | INFO: Run TokenBuild Behavior [ RunTime:0.000471s ]
[ 2015-02-11T17:31:30+08:00 ] /thinkphpTest/admin.php/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000303s ]
[ 2015-02-11T17:31:30+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001623s ]
[ 2015-02-11T17:31:30+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003078s ]
[ 2015-02-11T17:31:30+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_end ] --START--
[ 2015-02-11T17:31:30+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000560s ]
[ 2015-02-11T17:31:30+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000638s ]
[ 2015-02-11T17:31:31+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ route_check ] --START--
[ 2015-02-11T17:31:31+08:00 ] /thinkphpTest/admin.php/ | INFO: Run CheckRoute Behavior [ RunTime:0.001133s ]
[ 2015-02-11T17:31:31+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001270s ]
[ 2015-02-11T17:31:31+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ app_begin ] --START--
[ 2015-02-11T17:31:31+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000709s ]
[ 2015-02-11T17:31:31+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000799s ]
[ 2015-02-11T17:31:31+08:00 ] /thinkphpTest/admin.php/ | NOTIC: [8] Undefined index:  login_user IndexAction.class.php 第 10 行.
[ 2015-02-11T17:31:31+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_template ] --START--
[ 2015-02-11T17:31:31+08:00 ] /thinkphpTest/admin.php/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000486s ]
[ 2015-02-11T17:31:31+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000571s ]
[ 2015-02-11T17:31:31+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_parse ] --START--
[ 2015-02-11T17:31:31+08:00 ] /thinkphpTest/admin.php/ | NOTIC: [8] Undefined variable: error fb6b3aae07e58719bb4aa97d8ea4810a.php 第 25 行.
[ 2015-02-11T17:31:31+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ParseTemplate Behavior [ RunTime:0.013979s ]
[ 2015-02-11T17:31:31+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014078s ]
[ 2015-02-11T17:31:31+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_filter ] --START--
[ 2015-02-11T17:31:31+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ContentReplace Behavior [ RunTime:0.000471s ]
[ 2015-02-11T17:31:31+08:00 ] /thinkphpTest/admin.php/ | INFO: Run TokenBuild Behavior [ RunTime:0.000535s ]
[ 2015-02-11T17:31:31+08:00 ] /thinkphpTest/admin.php/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000319s ]
[ 2015-02-11T17:31:31+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001546s ]
[ 2015-02-11T17:31:31+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003106s ]
[ 2015-02-11T17:31:31+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_end ] --START--
[ 2015-02-11T17:31:31+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000587s ]
[ 2015-02-11T17:31:31+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000667s ]
[ 2015-02-11T17:31:32+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ route_check ] --START--
[ 2015-02-11T17:31:32+08:00 ] /thinkphpTest/admin.php/ | INFO: Run CheckRoute Behavior [ RunTime:0.001234s ]
[ 2015-02-11T17:31:32+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001415s ]
[ 2015-02-11T17:31:32+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ app_begin ] --START--
[ 2015-02-11T17:31:32+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000741s ]
[ 2015-02-11T17:31:32+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000826s ]
[ 2015-02-11T17:31:32+08:00 ] /thinkphpTest/admin.php/ | NOTIC: [8] Undefined index:  login_user IndexAction.class.php 第 10 行.
[ 2015-02-11T17:31:32+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_template ] --START--
[ 2015-02-11T17:31:32+08:00 ] /thinkphpTest/admin.php/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000478s ]
[ 2015-02-11T17:31:32+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000563s ]
[ 2015-02-11T17:31:32+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_parse ] --START--
[ 2015-02-11T17:31:32+08:00 ] /thinkphpTest/admin.php/ | NOTIC: [8] Undefined variable: error fb6b3aae07e58719bb4aa97d8ea4810a.php 第 25 行.
[ 2015-02-11T17:31:32+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ParseTemplate Behavior [ RunTime:0.014721s ]
[ 2015-02-11T17:31:32+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014818s ]
[ 2015-02-11T17:31:32+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_filter ] --START--
[ 2015-02-11T17:31:32+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ContentReplace Behavior [ RunTime:0.000481s ]
[ 2015-02-11T17:31:32+08:00 ] /thinkphpTest/admin.php/ | INFO: Run TokenBuild Behavior [ RunTime:0.000501s ]
[ 2015-02-11T17:31:32+08:00 ] /thinkphpTest/admin.php/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000320s ]
[ 2015-02-11T17:31:32+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001596s ]
[ 2015-02-11T17:31:32+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003139s ]
[ 2015-02-11T17:31:32+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_end ] --START--
[ 2015-02-11T17:31:32+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000670s ]
[ 2015-02-11T17:31:32+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000755s ]
[ 2015-02-11T17:31:34+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ route_check ] --START--
[ 2015-02-11T17:31:34+08:00 ] /thinkphpTest/admin.php/ | INFO: Run CheckRoute Behavior [ RunTime:0.001177s ]
[ 2015-02-11T17:31:34+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001322s ]
[ 2015-02-11T17:31:34+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ app_begin ] --START--
[ 2015-02-11T17:31:34+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000767s ]
[ 2015-02-11T17:31:34+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000876s ]
[ 2015-02-11T17:31:34+08:00 ] /thinkphpTest/admin.php/ | NOTIC: [8] Undefined index:  login_user IndexAction.class.php 第 10 行.
[ 2015-02-11T17:31:34+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_template ] --START--
[ 2015-02-11T17:31:34+08:00 ] /thinkphpTest/admin.php/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000528s ]
[ 2015-02-11T17:31:34+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000618s ]
[ 2015-02-11T17:31:34+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_parse ] --START--
[ 2015-02-11T17:31:34+08:00 ] /thinkphpTest/admin.php/ | NOTIC: [8] Undefined variable: error fb6b3aae07e58719bb4aa97d8ea4810a.php 第 25 行.
[ 2015-02-11T17:31:34+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ParseTemplate Behavior [ RunTime:0.014833s ]
[ 2015-02-11T17:31:34+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014932s ]
[ 2015-02-11T17:31:34+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_filter ] --START--
[ 2015-02-11T17:31:34+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ContentReplace Behavior [ RunTime:0.000481s ]
[ 2015-02-11T17:31:34+08:00 ] /thinkphpTest/admin.php/ | INFO: Run TokenBuild Behavior [ RunTime:0.000540s ]
[ 2015-02-11T17:31:34+08:00 ] /thinkphpTest/admin.php/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000322s ]
[ 2015-02-11T17:31:34+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001630s ]
[ 2015-02-11T17:31:34+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003225s ]
[ 2015-02-11T17:31:34+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_end ] --START--
[ 2015-02-11T17:31:34+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000581s ]
[ 2015-02-11T17:31:34+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000664s ]
[ 2015-02-11T17:31:35+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ route_check ] --START--
[ 2015-02-11T17:31:35+08:00 ] /thinkphpTest/admin.php/ | INFO: Run CheckRoute Behavior [ RunTime:0.001224s ]
[ 2015-02-11T17:31:35+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001358s ]
[ 2015-02-11T17:31:35+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ app_begin ] --START--
[ 2015-02-11T17:31:35+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000703s ]
[ 2015-02-11T17:31:35+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000814s ]
[ 2015-02-11T17:31:35+08:00 ] /thinkphpTest/admin.php/ | NOTIC: [8] Undefined index:  login_user IndexAction.class.php 第 10 行.
[ 2015-02-11T17:31:35+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_template ] --START--
[ 2015-02-11T17:31:35+08:00 ] /thinkphpTest/admin.php/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000563s ]
[ 2015-02-11T17:31:35+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000658s ]
[ 2015-02-11T17:31:35+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_parse ] --START--
[ 2015-02-11T17:31:35+08:00 ] /thinkphpTest/admin.php/ | NOTIC: [8] Undefined variable: error fb6b3aae07e58719bb4aa97d8ea4810a.php 第 25 行.
[ 2015-02-11T17:31:35+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ParseTemplate Behavior [ RunTime:0.017519s ]
[ 2015-02-11T17:31:35+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.017646s ]
[ 2015-02-11T17:31:35+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_filter ] --START--
[ 2015-02-11T17:31:35+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ContentReplace Behavior [ RunTime:0.000738s ]
[ 2015-02-11T17:31:35+08:00 ] /thinkphpTest/admin.php/ | INFO: Run TokenBuild Behavior [ RunTime:0.000636s ]
[ 2015-02-11T17:31:35+08:00 ] /thinkphpTest/admin.php/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000377s ]
[ 2015-02-11T17:31:35+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001590s ]
[ 2015-02-11T17:31:35+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003685s ]
[ 2015-02-11T17:31:35+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_end ] --START--
[ 2015-02-11T17:31:35+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000559s ]
[ 2015-02-11T17:31:35+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000637s ]
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ route_check ] --START--
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/ | INFO: Run CheckRoute Behavior [ RunTime:0.001175s ]
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001324s ]
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ app_begin ] --START--
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000742s ]
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000830s ]
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/ | NOTIC: [8] Undefined index:  login_user IndexAction.class.php 第 10 行.
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_template ] --START--
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000704s ]
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000844s ]
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_parse ] --START--
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/ | NOTIC: [8] Undefined variable: error fb6b3aae07e58719bb4aa97d8ea4810a.php 第 25 行.
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ParseTemplate Behavior [ RunTime:0.017941s ]
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.018066s ]
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_filter ] --START--
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ContentReplace Behavior [ RunTime:0.000524s ]
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/ | INFO: Run TokenBuild Behavior [ RunTime:0.000527s ]
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000334s ]
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001622s ]
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003269s ]
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_end ] --START--
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000986s ]
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.001132s ]
[ 2015-02-11T17:31:36+08:00 ] /thinkphpTest/admin.php/Login/resources/images/closelabel.gif | ERR: (ThinkException) 非法操作resources
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | INFO: Tag[ route_check ] --START--
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | INFO: Run CheckRoute Behavior [ RunTime:0.003887s ]
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.004162s ]
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | INFO: Tag[ app_begin ] --START--
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.003318s ]
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.003627s ]
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | SQL: SHOW COLUMNS FROM `think_user` [ RunTime:0.009399s ]
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | SQL: SELECT * FROM `think_user` WHERE username ='ruby97' LIMIT 1   [ RunTime:0.011389s ]
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | SQL: SELECT * FROM `think_user` WHERE username ='ruby97' AND password = '405958c9e0888f6ddc6221f90576490c' LIMIT 1   [ RunTime:0.000425s ]
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | INFO: Tag[ view_template ] --START--
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | INFO: Run LocationTemplate Behavior [ RunTime:0.003081s ]
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.003236s ]
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | INFO: Tag[ view_parse ] --START--
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | INFO: Run ParseTemplate Behavior [ RunTime:0.027007s ]
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.027181s ]
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | INFO: Tag[ view_filter ] --START--
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | INFO: Run ContentReplace Behavior [ RunTime:0.001743s ]
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | INFO: Run TokenBuild Behavior [ RunTime:0.002193s ]
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001496s ]
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | INFO: Run ShowRuntime Behavior [ RunTime:0.003536s ]
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.009369s ]
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | INFO: Tag[ view_end ] --START--
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.003720s ]
[ 2015-02-11T17:31:38+08:00 ] /thinkphpTest/admin.php/Login/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.004013s ]
[ 2015-02-11T17:31:39+08:00 ] /thinkphpTest/admin.php/Login/index | INFO: Tag[ route_check ] --START--
[ 2015-02-11T17:31:39+08:00 ] /thinkphpTest/admin.php/Login/index | INFO: Run CheckRoute Behavior [ RunTime:0.001597s ]
[ 2015-02-11T17:31:39+08:00 ] /thinkphpTest/admin.php/Login/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001796s ]
[ 2015-02-11T17:31:39+08:00 ] /thinkphpTest/admin.php/Login/index | INFO: Tag[ app_begin ] --START--
[ 2015-02-11T17:31:39+08:00 ] /thinkphpTest/admin.php/Login/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000735s ]
[ 2015-02-11T17:31:39+08:00 ] /thinkphpTest/admin.php/Login/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000822s ]
[ 2015-02-11T17:31:39+08:00 ] /thinkphpTest/admin.php/Login/index | INFO: Tag[ view_template ] --START--
[ 2015-02-11T17:31:39+08:00 ] /thinkphpTest/admin.php/Login/index | INFO: Run LocationTemplate Behavior [ RunTime:0.003157s ]
[ 2015-02-11T17:31:39+08:00 ] /thinkphpTest/admin.php/Login/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.003613s ]
[ 2015-02-11T17:31:39+08:00 ] /thinkphpTest/admin.php/Login/index | INFO: Tag[ view_parse ] --START--
[ 2015-02-11T17:31:39+08:00 ] /thinkphpTest/admin.php/Login/index | INFO: Run ParseTemplate Behavior [ RunTime:0.013464s ]
[ 2015-02-11T17:31:39+08:00 ] /thinkphpTest/admin.php/Login/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013621s ]
[ 2015-02-11T17:31:39+08:00 ] /thinkphpTest/admin.php/Login/index | INFO: Tag[ view_filter ] --START--
[ 2015-02-11T17:31:39+08:00 ] /thinkphpTest/admin.php/Login/index | INFO: Run ContentReplace Behavior [ RunTime:0.000369s ]
[ 2015-02-11T17:31:39+08:00 ] /thinkphpTest/admin.php/Login/index | INFO: Run TokenBuild Behavior [ RunTime:0.000375s ]
